Customer ID	Full Name	Date of Purchase	Age	State	MTN Device	Gender	Satisfaction Rate	Customer Review	Customer Tenure in months	Subscription Plan	 Unit Price 	Number of Times Purchased	 Total Revenue 	Data Usage (gb)	Customer Churn Status	Reasons for Churn
CUST0311	Fatima Freeman	1/25/25	49	Taraba	Broadband MiFi	Male	4	Very Good	45	30GB Monthly Broadband Plan	" ?9,000 "	20	" ?180,000 "	57.16	No	
CUST0311	Fatima Freeman	1/25/25	49	Taraba	4G Router	Male	4	Very Good	45	25GB Monthly Plan	" ?9,000 "	1	" ?9,000 "	11.09	No	
CUST0311	Fatima Freeman	1/25/25	49	Taraba	Mobile SIM Card	Male	4	Very Good	45	3.2GB 2-Day Plan	" ?1,000 "	9	" ?9,000 "	78.03	No	
CUST0312	Ejiro Barker	2/25/25	29	Kano	Broadband MiFi	Female	2	Fair	56	120GB Monthly Broadband Plan	" ?24,000 "	6	" ?144,000 "	106.55	No	
CUST0312	Ejiro Barker	2/25/25	29	Kano	4G Router	Female	2	Fair	56	10GB+10mins Monthly Plan	" ?4,500 "	15	" ?67,500 "	100.38	No	
CUST0312	Ejiro Barker	2/25/25	29	Kano	5G Broadband Router	Female	2	Fair	56	30GB Monthly Broadband Plan	" ?9,000 "	17	" ?153,000 "	8.43	No	
CUST0313	Maryam Hernandez	2/25/25	58	Yobe	5G Broadband Router	Female	1	Poor	48	120GB Monthly Broadband Plan	" ?24,000 "	17	" ?408,000 "	47.62	No	
CUST0313	Maryam Hernandez	2/25/25	58	Yobe	Mobile SIM Card	Female	1	Poor	48	1GB+1.5mins Daily Plan	 ?500 	9	" ?4,500 "	162.47	No	
CUST0314	Omamuzo King	3/25/25	19	Akwa Ibom	Mobile SIM Card	Male	4	Very Good	10	500MB Daily Plan	 ?350 	19	" ?6,650 "	83.76	No	
CUST0315	Obinna Anderson	2/25/25	70	Abia	4G Router	Female	2	Fair	29	10GB+10mins Monthly Plan	" ?4,500 "	5	" ?22,500 "	86.3	No	
CUST0315	Obinna Anderson	2/25/25	70	Abia	Broadband MiFi	Female	2	Fair	29	120GB Monthly Broadband Plan	" ?24,000 "	11	" ?264,000 "	183.46	No	
CUST0315	Obinna Anderson	2/25/25	70	Abia	Mobile SIM Card	Female	2	Fair	29	3.2GB 2-Day Plan	" ?1,000 "	4	" ?4,000 "	111.69	No	
CUST0316	Shehu Rogers	3/25/25	56	Plateau	Mobile SIM Card	Male	4	Very Good	49	1GB+1.5mins Daily Plan	 ?500 	7	" ?3,500 "	30.82	No	
CUST0316	Shehu Rogers	3/25/25	56	Plateau	5G Broadband Router	Male	4	Very Good	49	150GB FUP Monthly Unlimited	" ?20,000 "	1	" ?20,000 "	26.74	No	
CUST0317	Zainab Shaw	1/25/25	45	Osun	4G Router	Male	3	Good	44	165GB Monthly Plan	" ?35,000 "	12	" ?420,000 "	142.55	Yes	Better Offers from Competitors
CUST0317	Zainab Shaw	1/25/25	45	Osun	5G Broadband Router	Male	3	Good	44	300GB FUP Monthly Unlimited	" ?30,000 "	16	" ?480,000 "	170.5	Yes	Better Offers from Competitors
CUST0318	John Martinez	1/25/25	33	Abuja (FCT)	5G Broadband Router	Male	4	Very Good	15	450GB 3-Month Broadband Plan	" ?75,000 "	7	" ?525,000 "	44.9	No	
CUST0319	Fatima Powell	2/25/25	24	Enugu	Mobile SIM Card	Female	3	Good	56	20GB Monthly Plan	" ?7,500 "	20	" ?150,000 "	155.35	No	
CUST0320	Omamuzo Perez	1/25/25	56	Kebbi	4G Router	Male	4	Very Good	34	165GB Monthly Plan	" ?35,000 "	2	" ?70,000 "	196.77	No	
CUST0321	Omamuzo Schwartz	2/25/25	22	Benue	Mobile SIM Card	Female	3	Good	29	20GB Monthly Plan	" ?7,500 "	2	" ?15,000 "	59.24	No	
CUST0321	Omamuzo Schwartz	2/25/25	22	Benue	Broadband MiFi	Female	3	Good	29	120GB Monthly Broadband Plan	" ?24,000 "	15	" ?360,000 "	180.78	No	
CUST0322	Alabo Jackson	2/25/25	27	Zamfara	Broadband MiFi	Male	4	Very Good	12	60GB Monthly Broadband Plan	" ?14,500 "	7	" ?101,500 "	118.27	No	
CUST0322	Alabo Jackson	2/25/25	27	Zamfara	Mobile SIM Card	Male	4	Very Good	12	12.5GB Monthly Plan	" ?5,500 "	11	" ?60,500 "	18.49	No	
CUST0323	Amina Nguyen	2/25/25	31	Katsina	4G Router	Male	3	Good	46	165GB Monthly Plan	" ?35,000 "	6	" ?210,000 "	9.26	Yes	High Call Tarriffs
CUST0323	Amina Nguyen	2/25/25	31	Katsina	Mobile SIM Card	Male	3	Good	46	7GB Monthly Plan	" ?3,500 "	5	" ?17,500 "	113.32	Yes	High Call Tarriffs
CUST0324	Amina Taylor	3/25/25	34	Enugu	5G Broadband Router	Male	3	Good	27	300GB FUP Monthly Unlimited	" ?30,000 "	5	" ?150,000 "	23.95	No	
CUST0324	Amina Taylor	3/25/25	34	Enugu	Mobile SIM Card	Male	3	Good	27	500MB Daily Plan	 ?350 	9	" ?3,150 "	1.2	No	
CUST0325	Tunde Terry	1/25/25	74	Yobe	4G Router	Female	5	Excellent	35	165GB Monthly Plan	" ?35,000 "	15	" ?525,000 "	91.02	No	
CUST0326	Chinedu Krueger	2/25/25	16	Imo	Mobile SIM Card	Female	1	Poor	40	2.5GB 2-Day Plan	 ?900 	20	" ?18,000 "	133.57	Yes	Poor Network
CUST0327	Maryam Rhodes	2/25/25	58	Katsina	4G Router	Male	2	Fair	7	65GB Monthly Plan	" ?16,000 "	10	" ?160,000 "	19.08	Yes	Costly Data Plans
CUST0327	Maryam Rhodes	2/25/25	58	Katsina	Mobile SIM Card	Male	2	Fair	7	7GB Monthly Plan	" ?3,500 "	13	" ?45,500 "	74.03	Yes	Costly Data Plans
CUST0327	Maryam Rhodes	2/25/25	58	Katsina	5G Broadband Router	Male	2	Fair	7	150GB FUP Monthly Unlimited	" ?20,000 "	18	" ?360,000 "	151.81	Yes	Costly Data Plans
CUST0328	Kunle Liu	3/25/25	53	Taraba	4G Router	Male	3	Good	8	65GB Monthly Plan	" ?16,000 "	17	" ?272,000 "	22.31	No	
CUST0328	Kunle Liu	3/25/25	53	Taraba	5G Broadband Router	Male	3	Good	8	150GB FUP Monthly Unlimited	" ?20,000 "	20	" ?400,000 "	96.99	No	
CUST0328	Kunle Liu	3/25/25	53	Taraba	Broadband MiFi	Male	3	Good	8	300GB FUP Monthly Unlimited	" ?30,000 "	11	" ?330,000 "	85.7	No	
CUST0329	Saidu Anderson	2/25/25	61	Borno	4G Router	Female	4	Very Good	34	10GB+10mins Monthly Plan	" ?4,500 "	1	" ?4,500 "	0.82	No	
CUST0329	Saidu Anderson	2/25/25	61	Borno	5G Broadband Router	Female	4	Very Good	34	1.5TB Yearly Broadband Plan	" ?150,000 "	4	" ?600,000 "	125.28	No	
CUST0329	Saidu Anderson	2/25/25	61	Borno	Mobile SIM Card	Female	4	Very Good	34	500MB Daily Plan	 ?350 	14	" ?4,900 "	160.01	No	
CUST0330	Ibim Harrison	2/25/25	21	Bayelsa	5G Broadband Router	Female	1	Poor	36	120GB Monthly Broadband Plan	" ?24,000 "	18	" ?432,000 "	60.41	No	
CUST0330	Ibim Harrison	2/25/25	21	Bayelsa	4G Router	Female	1	Poor	36	25GB Monthly Plan	" ?9,000 "	4	" ?36,000 "	153.52	No	
CUST0330	Ibim Harrison	2/25/25	21	Bayelsa	Broadband MiFi	Female	1	Poor	36	300GB FUP Monthly Unlimited	" ?30,000 "	19	" ?570,000 "	68.6	No	
CUST0331	Funke Francis	3/25/25	38	Benue	4G Router	Female	4	Very Good	54	165GB Monthly Plan	" ?35,000 "	15	" ?525,000 "	31.5	No	
CUST0332	David Ward	1/25/25	58	Sokoto	5G Broadband Router	Female	5	Excellent	60	60GB Monthly Broadband Plan	" ?14,500 "	11	" ?159,500 "	115.69	Yes	High Call Tarriffs
CUST0332	David Ward	1/25/25	58	Sokoto	Mobile SIM Card	Female	5	Excellent	60	7GB Monthly Plan	" ?3,500 "	5	" ?17,500 "	13.71	Yes	High Call Tarriffs
CUST0332	David Ward	1/25/25	58	Sokoto	Broadband MiFi	Female	5	Excellent	60	300GB FUP Monthly Unlimited	" ?30,000 "	11	" ?330,000 "	168.23	Yes	High Call Tarriffs
CUST0333	Omamuzo Miller	1/25/25	37	Jigawa	Broadband MiFi	Male	3	Good	39	60GB Monthly Broadband Plan	" ?14,500 "	8	" ?116,000 "	17.82	No	
CUST0333	Omamuzo Miller	1/25/25	37	Jigawa	4G Router	Male	3	Good	39	25GB Monthly Plan	" ?9,000 "	10	" ?90,000 "	90.66	No	
CUST0334	Fatima Carter	1/25/25	54	Enugu	Broadband MiFi	Male	2	Fair	24	120GB Monthly Broadband Plan	" ?24,000 "	11	" ?264,000 "	31.24	No	
CUST0334	Fatima Carter	1/25/25	54	Enugu	4G Router	Male	2	Fair	24	165GB Monthly Plan	" ?35,000 "	17	" ?595,000 "	146.62	No	
CUST0335	Maryam Patterson	2/25/25	57	Plateau	Mobile SIM Card	Male	2	Fair	53	16.5GB+10mins Monthly Plan	" ?6,500 "	10	" ?65,000 "	23.61	No	
CUST0335	Maryam Patterson	2/25/25	57	Plateau	5G Broadband Router	Male	2	Fair	53	30GB Monthly Broadband Plan	" ?9,000 "	20	" ?180,000 "	137.57	No	
CUST0336	Chinedu Reynolds	3/25/25	58	Sokoto	4G Router	Male	1	Poor	7	10GB+10mins Monthly Plan	" ?4,500 "	9	" ?40,500 "	38.91	No	
CUST0336	Chinedu Reynolds	3/25/25	58	Sokoto	Mobile SIM Card	Male	1	Poor	7	16.5GB+10mins Monthly Plan	" ?6,500 "	15	" ?97,500 "	64.17	No	
CUST0337	Ifeanyi Cunningham	1/25/25	50	Plateau	Broadband MiFi	Male	1	Poor	18	120GB Monthly Broadband Plan	" ?24,000 "	5	" ?120,000 "	64.04	No	
CUST0337	Ifeanyi Cunningham	1/25/25	50	Plateau	Mobile SIM Card	Male	1	Poor	18	1GB+1.5mins Daily Plan	 ?500 	6	" ?3,000 "	115.03	No	
CUST0337	Ifeanyi Cunningham	1/25/25	50	Plateau	4G Router	Male	1	Poor	18	65GB Monthly Plan	" ?16,000 "	11	" ?176,000 "	62.62	No	
CUST0338	David Crosby	2/25/25	72	Oyo	Mobile SIM Card	Male	1	Poor	2	20GB Monthly Plan	" ?7,500 "	20	" ?150,000 "	36.21	Yes	Poor Network
CUST0339	Alabo Davis	2/25/25	61	Abia	4G Router	Female	5	Excellent	53	165GB Monthly Plan	" ?35,000 "	10	" ?350,000 "	19.9	Yes	Better Offers from Competitors
CUST0339	Alabo Davis	2/25/25	61	Abia	Broadband MiFi	Female	5	Excellent	53	60GB Monthly Broadband Plan	" ?14,500 "	8	" ?116,000 "	94.37	Yes	Better Offers from Competitors
CUST0340	Obinna Thomas	3/25/25	49	Gombe	Broadband MiFi	Female	3	Good	12	60GB Monthly Broadband Plan	" ?14,500 "	16	" ?232,000 "	23.02	No	
CUST0341	Zina Valenzuela	2/25/25	37	Cross River	Broadband MiFi	Female	5	Excellent	39	300GB FUP Monthly Unlimited	" ?30,000 "	13	" ?390,000 "	106.78	Yes	Better Offers from Competitors
CUST0341	Zina Valenzuela	2/25/25	37	Cross River	4G Router	Female	5	Excellent	39	165GB Monthly Plan	" ?35,000 "	8	" ?280,000 "	48.1	Yes	Better Offers from Competitors
CUST0341	Zina Valenzuela	2/25/25	37	Cross River	Mobile SIM Card	Female	5	Excellent	39	16.5GB+10mins Monthly Plan	" ?6,500 "	16	" ?104,000 "	32.22	Yes	Better Offers from Competitors
CUST0342	Omamuzo Holmes	2/25/25	24	Bayelsa	4G Router	Male	4	Very Good	53	65GB Monthly Plan	" ?16,000 "	19	" ?304,000 "	148	No	
CUST0342	Omamuzo Holmes	2/25/25	24	Bayelsa	Broadband MiFi	Male	4	Very Good	53	60GB Monthly Broadband Plan	" ?14,500 "	20	" ?290,000 "	23.31	No	
CUST0343	Zina Diaz	3/25/25	57	Anambra	Mobile SIM Card	Female	4	Very Good	12	2.5GB 2-Day Plan	 ?900 	5	" ?4,500 "	18.56	Yes	Poor Network
CUST0343	Zina Diaz	3/25/25	57	Anambra	4G Router	Female	4	Very Good	12	65GB Monthly Plan	" ?16,000 "	5	" ?80,000 "	151.54	Yes	Poor Network
CUST0343	Zina Diaz	3/25/25	57	Anambra	5G Broadband Router	Female	4	Very Good	12	1.5TB Yearly Broadband Plan	" ?150,000 "	13	" ?1,950,000 "	106.49	Yes	Poor Network
CUST0344	Alabo Baker	3/25/25	41	Ondo	Broadband MiFi	Female	4	Very Good	20	30GB Monthly Broadband Plan	" ?9,000 "	17	" ?153,000 "	122.49	No	
CUST0344	Alabo Baker	3/25/25	41	Ondo	5G Broadband Router	Female	4	Very Good	20	450GB 3-Month Broadband Plan	" ?75,000 "	10	" ?750,000 "	169.6	No	
CUST0345	Sade Mercer	3/25/25	63	Oyo	4G Router	Male	1	Poor	46	165GB Monthly Plan	" ?35,000 "	13	" ?455,000 "	140.59	No	
CUST0346	Ese Harper	2/25/25	64	Kebbi	Mobile SIM Card	Female	2	Fair	28	7GB Monthly Plan	" ?3,500 "	5	" ?17,500 "	168.07	No	
CUST0347	Abubakar Mcknight	1/25/25	32	Borno	Mobile SIM Card	Male	2	Fair	5	3.2GB 2-Day Plan	" ?1,000 "	14	" ?14,000 "	27.88	No	
CUST0347	Abubakar Mcknight	1/25/25	32	Borno	Broadband MiFi	Male	2	Fair	5	60GB Monthly Broadband Plan	" ?14,500 "	20	" ?290,000 "	178.77	No	
CUST0348	Boma Anderson	2/25/25	39	Sokoto	Mobile SIM Card	Female	4	Very Good	36	2.5GB 2-Day Plan	 ?900 	8	" ?7,200 "	115.8	No	
CUST0349	Michael Smith	1/25/25	50	Kogi	Broadband MiFi	Female	5	Excellent	3	60GB Monthly Broadband Plan	" ?14,500 "	3	" ?43,500 "	192.37	No	
CUST0349	Michael Smith	1/25/25	50	Kogi	5G Broadband Router	Female	5	Excellent	3	300GB FUP Monthly Unlimited	" ?30,000 "	17	" ?510,000 "	146.17	No	
CUST0350	Zainab Compton	1/25/25	75	Bauchi	Broadband MiFi	Male	2	Fair	34	120GB Monthly Broadband Plan	" ?24,000 "	11	" ?264,000 "	11.03	No	
CUST0350	Zainab Compton	1/25/25	75	Bauchi	5G Broadband Router	Male	2	Fair	34	30GB Monthly Broadband Plan	" ?9,000 "	17	" ?153,000 "	94.04	No	
CUST0350	Zainab Compton	1/25/25	75	Bauchi	4G Router	Male	2	Fair	34	165GB Monthly Plan	" ?35,000 "	11	" ?385,000 "	115.01	No	
CUST0351	Ibim Mills	1/25/25	61	Cross River	5G Broadband Router	Female	5	Excellent	11	300GB FUP Monthly Unlimited	" ?30,000 "	10	" ?300,000 "	114.79	No	
CUST0351	Ibim Mills	1/25/25	61	Cross River	Broadband MiFi	Female	5	Excellent	11	120GB Monthly Broadband Plan	" ?24,000 "	16	" ?384,000 "	5.95	No	
CUST0351	Ibim Mills	1/25/25	61	Cross River	4G Router	Female	5	Excellent	11	65GB Monthly Plan	" ?16,000 "	3	" ?48,000 "	25.8	No	
CUST0352	Zainab Rivera	3/25/25	48	Borno	4G Router	Female	1	Poor	18	165GB Monthly Plan	" ?35,000 "	6	" ?210,000 "	74.27	No	
CUST0352	Zainab Rivera	3/25/25	48	Borno	5G Broadband Router	Female	1	Poor	18	120GB Monthly Broadband Plan	" ?24,000 "	8	" ?192,000 "	156.61	No	
CUST0352	Zainab Rivera	3/25/25	48	Borno	Broadband MiFi	Female	1	Poor	18	60GB Monthly Broadband Plan	" ?14,500 "	17	" ?246,500 "	36.57	No	
CUST0353	Bola Patterson	2/25/25	59	Katsina	Mobile SIM Card	Male	4	Very Good	39	12.5GB Monthly Plan	" ?5,500 "	6	" ?33,000 "	145.34	No	
CUST0353	Bola Patterson	2/25/25	59	Katsina	Broadband MiFi	Male	4	Very Good	39	150GB FUP Monthly Unlimited	" ?20,000 "	12	" ?240,000 "	115.76	No	
CUST0354	Sade Brown	2/25/25	49	Delta	4G Router	Male	4	Very Good	11	165GB Monthly Plan	" ?35,000 "	5	" ?175,000 "	95.18	No	
CUST0354	Sade Brown	2/25/25	49	Delta	Mobile SIM Card	Male	4	Very Good	11	16.5GB+10mins Monthly Plan	" ?6,500 "	1	" ?6,500 "	174.12	No	
CUST0355	Abubakar Martin	1/25/25	73	Jigawa	5G Broadband Router	Female	1	Poor	34	200GB Monthly Broadband Plan	" ?25,000 "	4	" ?100,000 "	54.43	No	
CUST0355	Abubakar Martin	1/25/25	73	Jigawa	4G Router	Female	1	Poor	34	25GB Monthly Plan	" ?9,000 "	13	" ?117,000 "	131.04	No	
CUST0355	Abubakar Martin	1/25/25	73	Jigawa	Mobile SIM Card	Female	1	Poor	34	12.5GB Monthly Plan	" ?5,500 "	8	" ?44,000 "	154.74	No	
CUST0356	Bala Gibson	1/25/25	59	Enugu	Mobile SIM Card	Female	1	Poor	36	3.2GB 2-Day Plan	" ?1,000 "	15	" ?15,000 "	105.29	No	
CUST0357	Oghene Winters	1/25/25	44	Cross River	4G Router	Female	1	Poor	13	65GB Monthly Plan	" ?16,000 "	4	" ?64,000 "	141.76	No	
CUST0358	Chinedu Smith	1/25/25	32	Jigawa	Broadband MiFi	Male	2	Fair	58	300GB FUP Monthly Unlimited	" ?30,000 "	11	" ?330,000 "	153.99	Yes	Fast Data Consumption
CUST0358	Chinedu Smith	1/25/25	32	Jigawa	5G Broadband Router	Male	2	Fair	58	120GB Monthly Broadband Plan	" ?24,000 "	3	" ?72,000 "	32.81	Yes	Fast Data Consumption
CUST0358	Chinedu Smith	1/25/25	32	Jigawa	4G Router	Male	2	Fair	58	25GB Monthly Plan	" ?9,000 "	13	" ?117,000 "	155.53	Yes	Fast Data Consumption
CUST0359	Omamuzo Juarez	3/25/25	58	Oyo	4G Router	Female	2	Fair	53	165GB Monthly Plan	" ?35,000 "	16	" ?560,000 "	36.1	No	
CUST0359	Omamuzo Juarez	3/25/25	58	Oyo	5G Broadband Router	Female	2	Fair	53	150GB FUP Monthly Unlimited	" ?20,000 "	14	" ?280,000 "	29.2	No	
CUST0360	Fatima Webb	1/25/25	29	Nasarawa	Mobile SIM Card	Female	1	Poor	7	12.5GB Monthly Plan	" ?5,500 "	1	" ?5,500 "	30.2	Yes	High Call Tarriffs
CUST0360	Fatima Webb	1/25/25	29	Nasarawa	Broadband MiFi	Female	1	Poor	7	30GB Monthly Broadband Plan	" ?9,000 "	9	" ?81,000 "	133.09	Yes	High Call Tarriffs
CUST0361	Obinna Andrews	2/25/25	58	Kebbi	Broadband MiFi	Male	4	Very Good	33	30GB Monthly Broadband Plan	" ?9,000 "	16	" ?144,000 "	77.19	No	
CUST0361	Obinna Andrews	2/25/25	58	Kebbi	5G Broadband Router	Male	4	Very Good	33	150GB FUP Monthly Unlimited	" ?20,000 "	12	" ?240,000 "	113.67	No	
CUST0361	Obinna Andrews	2/25/25	58	Kebbi	Mobile SIM Card	Male	4	Very Good	33	7GB Monthly Plan	" ?3,500 "	13	" ?45,500 "	136.53	No	
CUST0362	Sade Donaldson	2/25/25	27	Gombe	Broadband MiFi	Female	3	Good	6	60GB Monthly Broadband Plan	" ?14,500 "	10	" ?145,000 "	132.32	No	
CUST0363	Omamuzo Alexander	2/25/25	29	Ekiti	4G Router	Female	2	Fair	6	165GB Monthly Plan	" ?35,000 "	18	" ?630,000 "	78.06	Yes	Poor Customer Service
CUST0364	Maryam Harmon	1/25/25	79	Adamawa	Broadband MiFi	Female	3	Good	2	150GB FUP Monthly Unlimited	" ?20,000 "	17	" ?340,000 "	161.52	Yes	Better Offers from Competitors
CUST0364	Maryam Harmon	1/25/25	79	Adamawa	4G Router	Female	3	Good	2	165GB Monthly Plan	" ?35,000 "	18	" ?630,000 "	188.05	Yes	Better Offers from Competitors
CUST0364	Maryam Harmon	1/25/25	79	Adamawa	Mobile SIM Card	Female	3	Good	2	1.5GB 2-Day Plan	 ?600 	8	" ?4,800 "	148.34	Yes	Better Offers from Competitors
CUST0365	Kunle Myers	1/25/25	20	Plateau	Broadband MiFi	Female	4	Very Good	42	30GB Monthly Broadband Plan	" ?9,000 "	2	" ?18,000 "	34.86	No	
CUST0365	Kunle Myers	1/25/25	20	Plateau	Mobile SIM Card	Female	4	Very Good	42	1GB+1.5mins Daily Plan	 ?500 	4	" ?2,000 "	164.24	No	
CUST0365	Kunle Myers	1/25/25	20	Plateau	5G Broadband Router	Female	4	Very Good	42	1.5TB Yearly Broadband Plan	" ?150,000 "	19	" ?2,850,000 "	122.44	No	
CUST0366	Kunle Brady	2/25/25	29	Delta	5G Broadband Router	Female	1	Poor	39	450GB 3-Month Broadband Plan	" ?75,000 "	19	" ?1,425,000 "	65.18	No	
CUST0366	Kunle Brady	2/25/25	29	Delta	Mobile SIM Card	Female	1	Poor	39	16.5GB+10mins Monthly Plan	" ?6,500 "	7	" ?45,500 "	27.9	No	
CUST0367	Bola Carpenter	3/25/25	38	Bayelsa	5G Broadband Router	Male	2	Fair	8	300GB FUP Monthly Unlimited	" ?30,000 "	19	" ?570,000 "	88.01	No	
CUST0368	Bola Meadows	2/25/25	33	Anambra	Broadband MiFi	Female	1	Poor	50	30GB Monthly Broadband Plan	" ?9,000 "	3	" ?27,000 "	36.29	No	
CUST0369	Abubakar Rodriguez	2/25/25	69	Taraba	4G Router	Male	3	Good	14	65GB Monthly Plan	" ?16,000 "	16	" ?256,000 "	119.46	No	
CUST0369	Abubakar Rodriguez	2/25/25	69	Taraba	Broadband MiFi	Male	3	Good	14	120GB Monthly Broadband Plan	" ?24,000 "	10	" ?240,000 "	190.08	No	
CUST0370	Oghene Bush	1/25/25	69	Lagos	5G Broadband Router	Male	5	Excellent	13	1.5TB Yearly Broadband Plan	" ?150,000 "	7	" ?1,050,000 "	154.18	No	
CUST0370	Oghene Bush	1/25/25	69	Lagos	Mobile SIM Card	Male	5	Excellent	13	1GB+1.5mins Daily Plan	 ?500 	4	" ?2,000 "	11.09	No	
CUST0370	Oghene Bush	1/25/25	69	Lagos	Broadband MiFi	Male	5	Excellent	13	150GB FUP Monthly Unlimited	" ?20,000 "	16	" ?320,000 "	137.21	No	
CUST0371	Grace Wilkerson	3/25/25	38	Abuja (FCT)	Mobile SIM Card	Male	3	Good	4	3.2GB 2-Day Plan	" ?1,000 "	18	" ?18,000 "	148.21	Yes	Costly Data Plans
CUST0371	Grace Wilkerson	3/25/25	38	Abuja (FCT)	Broadband MiFi	Male	3	Good	4	150GB FUP Monthly Unlimited	" ?20,000 "	1	" ?20,000 "	32.03	Yes	Costly Data Plans
CUST0372	Grace Salas	2/25/25	30	Kaduna	4G Router	Male	5	Excellent	47	25GB Monthly Plan	" ?9,000 "	4	" ?36,000 "	46.4	No	
CUST0372	Grace Salas	2/25/25	30	Kaduna	5G Broadband Router	Male	5	Excellent	47	200GB Monthly Broadband Plan	" ?25,000 "	8	" ?200,000 "	45.94	No	
CUST0373	Ibim Adams	2/25/25	41	Jigawa	4G Router	Male	5	Excellent	5	165GB Monthly Plan	" ?35,000 "	12	" ?420,000 "	36.02	No	
CUST0373	Ibim Adams	2/25/25	41	Jigawa	Broadband MiFi	Male	5	Excellent	5	150GB FUP Monthly Unlimited	" ?20,000 "	7	" ?140,000 "	91.82	No	
CUST0374	Oghene Oliver	1/25/25	50	Benue	Mobile SIM Card	Female	5	Excellent	9	12.5GB Monthly Plan	" ?5,500 "	11	" ?60,500 "	83.94	Yes	Poor Customer Service
CUST0375	Nura Oconnell	2/25/25	53	Abuja (FCT)	Mobile SIM Card	Male	1	Poor	37	12.5GB Monthly Plan	" ?5,500 "	14	" ?77,000 "	56.19	No	
CUST0375	Nura Oconnell	2/25/25	53	Abuja (FCT)	Broadband MiFi	Male	1	Poor	37	150GB FUP Monthly Unlimited	" ?20,000 "	14	" ?280,000 "	49.94	No	
CUST0375	Nura Oconnell	2/25/25	53	Abuja (FCT)	4G Router	Male	1	Poor	37	10GB+10mins Monthly Plan	" ?4,500 "	19	" ?85,500 "	178.42	No	
CUST0376	Obinna Miller	2/25/25	16	Kogi	Mobile SIM Card	Male	5	Excellent	3	3.2GB 2-Day Plan	" ?1,000 "	8	" ?8,000 "	90.76	Yes	Relocation
CUST0377	Chinedu Christian	3/25/25	17	Kogi	Mobile SIM Card	Male	3	Good	9	1GB+1.5mins Daily Plan	 ?500 	15	" ?7,500 "	32.78	Yes	Poor Network
CUST0378	Funke Carlson	2/25/25	74	Sokoto	Mobile SIM Card	Male	2	Fair	56	2.5GB 2-Day Plan	 ?900 	3	" ?2,700 "	172.15	No	
CUST0378	Funke Carlson	2/25/25	74	Sokoto	5G Broadband Router	Male	2	Fair	56	450GB 3-Month Broadband Plan	" ?75,000 "	11	" ?825,000 "	178.74	No	
CUST0379	Sarah Woods	3/25/25	20	Cross River	Broadband MiFi	Female	5	Excellent	49	120GB Monthly Broadband Plan	" ?24,000 "	2	" ?48,000 "	176.23	No	
CUST0380	Michael Jacobs	3/25/25	62	Oyo	5G Broadband Router	Male	4	Very Good	25	150GB FUP Monthly Unlimited	" ?20,000 "	7	" ?140,000 "	112.37	No	
CUST0380	Michael Jacobs	3/25/25	62	Oyo	Broadband MiFi	Male	4	Very Good	25	150GB FUP Monthly Unlimited	" ?20,000 "	8	" ?160,000 "	196.26	No	
CUST0381	David Murphy	2/25/25	30	Taraba	Mobile SIM Card	Male	3	Good	49	2.5GB 2-Day Plan	 ?900 	12	" ?10,800 "	13.14	No	
CUST0381	David Murphy	2/25/25	30	Taraba	4G Router	Male	3	Good	49	165GB Monthly Plan	" ?35,000 "	17	" ?595,000 "	97.5	No	
CUST0382	Ifeanyi Cooper	3/25/25	76	Adamawa	Broadband MiFi	Female	1	Poor	29	60GB Monthly Broadband Plan	" ?14,500 "	10	" ?145,000 "	179.64	Yes	Fast Data Consumption
CUST0383	Kunle Manning	2/25/25	29	Abuja (FCT)	Broadband MiFi	Female	4	Very Good	8	120GB Monthly Broadband Plan	" ?24,000 "	16	" ?384,000 "	186.38	Yes	Poor Customer Service
CUST0383	Kunle Manning	2/25/25	29	Abuja (FCT)	4G Router	Female	4	Very Good	8	25GB Monthly Plan	" ?9,000 "	1	" ?9,000 "	84.32	Yes	Poor Customer Service
CUST0383	Kunle Manning	2/25/25	29	Abuja (FCT)	5G Broadband Router	Female	4	Very Good	8	120GB Monthly Broadband Plan	" ?24,000 "	1	" ?24,000 "	38.22	Yes	Poor Customer Service
CUST0384	Nura Rodriguez	3/25/25	58	Kogi	Mobile SIM Card	Female	4	Very Good	42	1.5GB 2-Day Plan	 ?600 	10	" ?6,000 "	179.71	No	
CUST0384	Nura Rodriguez	3/25/25	58	Kogi	4G Router	Female	4	Very Good	42	10GB+10mins Monthly Plan	" ?4,500 "	8	" ?36,000 "	157.96	No	
CUST0384	Nura Rodriguez	3/25/25	58	Kogi	5G Broadband Router	Female	4	Very Good	42	1.5TB Yearly Broadband Plan	" ?150,000 "	10	" ?1,500,000 "	74.69	No	
CUST0385	Sade George	2/25/25	34	Ekiti	5G Broadband Router	Female	5	Excellent	30	300GB FUP Monthly Unlimited	" ?30,000 "	4	" ?120,000 "	32.67	No	
CUST0385	Sade George	2/25/25	34	Ekiti	Broadband MiFi	Female	5	Excellent	30	30GB Monthly Broadband Plan	" ?9,000 "	19	" ?171,000 "	198.76	No	
CUST0385	Sade George	2/25/25	34	Ekiti	Mobile SIM Card	Female	5	Excellent	30	1.5GB 2-Day Plan	 ?600 	12	" ?7,200 "	88.46	No	
CUST0386	Shehu Torres	2/25/25	42	Rivers	5G Broadband Router	Female	3	Good	23	150GB FUP Monthly Unlimited	" ?20,000 "	13	" ?260,000 "	184.13	No	
